1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1624,868,2,No,1456,GLQ,168,757,RFn,1994,1624,Gd,12461,89,149,114,5,8,1624,1994,1995,262000
831,829,3,No,486,Unf,831,493,RFn,2002,1660,Gd,8935,68,95,68,5,7,831,2002,2002,195000
1028,776,3,No,769,Unf,994,442,Fin,1999,1804,Gd,7500,60,170,60,5,7,994,1999,1999,189000
1622,1000,3,Av,1159,BLQ,90,1356,Fin,1975,1622,TA,32463,120,149,55,4,4,1249,1961,1975,168000
764,677,2,No,360,Unf,776,492,Unf,1999,1441,Gd,2645,24,456,63,5,8,776,1999,2000,174000
842,630,3,Mn,162,Unf,702,250,Unf,1925,1472,Gd,9600,60,571,47,8,5,702,1925,1994,125000
1224,862,2,No,883,GLQ,341,402,Fin,1999,1224,TA,4500,70,425,304,5,6,1224,1999,1999,165000
663,689,4,No,371,ALQ,292,299,Fin,1969,1352,TA,9364,80,143,36,7,6,663,1969,1969,158000
728,728,2,No,679,Unf,728,400,Unf,2005,1456,Gd,8029,51,74,24,5,6,728,2005,2005,176000
879,984,4,Av,564,Unf,879,660,Fin,2006,1863,Gd,14054,58,44,17,5,7,879,2006,2006,219210
815,875,3,No,866,Unf,815,225,RFn,1916,1690,TA,8850,65,309,40,6,7,815,1916,2002,144000
1212,871,3,No,40,Unf,1212,573,RFn,2001,1212,Gd,9100,70,435,174,5,7,1212,2001,2001,178000
1382,462,3,No,547,Rec,504,459,Unf,1974,1382,TA,11235,75,51,82,5,4,1051,1963,1979,148000
864,908,3,No,445,Unf,864,280,Unf,1972,864,TA,9353,71,16,168,5,4,864,1970,1970,116050
866,913,2,Av,311,Unf,866,546,RFn,1998,1779,Gd,10400,80,594,36,5,7,866,1998,1998,197900
884,464,3,No,1064,BLQ,884,216,Unf,1960,1348,TA,6000,50,340,51,8,5,884,1925,1997,117000
1630,960,3,No,624,GLQ,1630,451,Unf,2000,1630,Gd,9750,75,171,234,5,7,1630,2000,2001,213000
1074,750,3,No,788,ALQ,268,495,RFn,1975,1074,TA,10140,78,88,88,6,5,1056,1975,1975,153500
2196,761,2,Mn,485,ALQ,1496,701,RFn,1990,2196,Gd,14684,90,234,70,7,7,2158,1990,1991,271900
1056,1203,3,No,1056,Rec,549,384,Unf,1966,1056,TA,8900,70,170,42,4,4,1056,1966,1966,107000
1700,648,3,Av,340,GLQ,1342,544,RFn,2003,1700,Gd,9135,70,120,23,5,6,1682,2003,2003,200000
1283,504,3,No,504,Rec,319,506,Unf,1980,1283,TA,7763,70,299,20,7,5,931,1962,1980,140000
1660,884,3,Mn,1220,GLQ,440,500,RFn,2006,1660,Gd,10182,85,420,50,5,8,1660,2006,2006,290000
1055,790,2,No,648,Unf,1055,462,RFn,1992,1845,Gd,11218,70,220,104,5,6,1055,1992,1992,189000
1080,672,4,Av,427,GLQ,132,492,RFn,1988,1752,TA,12134,152,600,12,7,8,559,1988,2005,164000
672,840,2,No,344,Rec,328,234,Unf,1941,672,TA,9340,50,42,113,6,4,672,1941,2009,113000
960,1097,0,Av,648,GLQ,862,364,Unf,1965,960,TA,10246,90,54,108,9,4,648,1965,2001,145000
999,896,3,Av,784,BLQ,141,300,Unf,1962,999,TA,10205,69,640,72,5,5,925,1962,1962,134500
894,600,3,No,180,Rec,340,384,RFn,1966,894,TA,7094,99,270,16,5,5,894,1966,1966,125000
1318,584,4,None,705,None,312,539,Unf,1978,1902,TA,8930,68,174,59,5,6,1316,1978,1978,112000
1314,640,3,Mn,936,GLQ,364,552,RFn,2009,1314,Gd,8640,72,72,112,5,8,1300,2009,2009,229456
672,868,2,None,482,None,319,636,None,1947,912,TA,6240,52,115,48,5,4,1374,1947,2003,80500
672,546,3,No,364,BLQ,672,420,None,1971,1218,TA,1680,21,236,70,5,6,672,1971,1971,91500
912,873,2,No,312,Rec,224,288,Unf,1964,912,TA,7800,66,204,54,5,5,912,1964,1964,115000
1211,672,3,No,250,BLQ,210,322,RFn,1968,1211,TA,8250,55,200,63,5,5,952,1968,1968,134000
1168,678,3,Mn,196,Rec,844,315,Unf,1949,1846,TA,10496,78,320,128,6,6,1040,1949,1967,143000
2136,1254,4,No,756,LwQ,1380,528,Unf,1951,2136,TA,10680,89,44,30,3,5,2136,1951,1951,137900
788,702,3,Av,724,GLQ,64,388,Fin,2004,1490,Gd,15384,60,664,75,5,7,788,2004,2005,184000
1138,992,3,Av,507,GLQ,81,264,Unf,1958,1138,TA,10482,65,63,244,8,6,588,1958,1958,145000
894,1039,4,Mn,1153,Unf,894,668,Fin,2007,1933,Gd,14598,86,74,18,5,6,894,2007,2007,214000
912,580,2,No,595,ALQ,317,576,Unf,1992,912,Gd,8872,72,300,240,8,5,912,1965,2008,147000
1702,709,1,No,1540,GLQ,162,1052,Fin,2008,1702,Ex,8769,65,766,72,5,9,1702,2008,2008,367294
1507,928,4,No,666,ALQ,409,404,Unf,1960,1507,TA,7910,70,288,150,5,5,1075,1960,1960,127000
1361,1259,4,No,498,GLQ,652,600,RFn,1977,2620,TA,18890,73,1,24,5,5,1361,1977,1977,190000
1190,741,3,Av,803,ALQ,303,540,Unf,1962,1190,TA,7728,70,120,18,6,5,1106,1962,1962,132500
1224,866,2,None,222,None,36,462,Unf,1962,1224,TA,9842,70,90,20,5,4,800,1962,1962,101800
1188,661,3,No,1000,Rec,188,531,RFn,1959,1188,TA,12160,70,180,70,5,5,1188,1959,1959,142000
1024,940,4,Av,1460,Unf,940,900,None,1911,1964,TA,8525,55,340,192,6,5,940,1911,2009,130000
892,892,4,Mn,739,Unf,747,180,Unf,1914,1784,TA,13132,96,350,40,5,5,747,1914,2006,138887
764,862,2,No,738,Unf,764,474,RFn,2003,1626,Gd,2628,36,106,27,5,7,764,2003,2003,175500
847,1101,3,No,1218,Unf,847,434,RFn,2004,1948,Gd,12393,41,361,48,5,7,847,2004,2005,195000
1141,514,3,No,773,Unf,1141,484,Unf,2005,1141,TA,13072,63,399,30,5,6,1141,2005,2005,142500
1484,390,4,Av,428,GLQ,1048,472,RFn,2006,1484,Ex,9037,64,32,33,5,8,1476,2006,2006,265900
884,884,4,No,550,GLQ,334,543,Fin,2003,1768,Gd,8158,65,252,63,5,7,884,2003,2003,224900
1689,896,3,Av,383,Unf,1689,954,RFn,2007,1689,Gd,9849,83,72,56,6,7,1689,2007,2007,248328
1173,1129,3,Gd,885,GLQ,799,528,RFn,1974,1173,Gd,10625,85,81,120,6,7,1053,1974,1974,170000
2076,756,2,Gd,1386,GLQ,690,850,Unf,2006,2076,Ex,13891,107,143,229,5,10,2076,2006,2006,465000
792,725,3,No,547,Unf,792,400,Unf,1931,1517,Gd,11435,51,64,29,7,8,792,1929,2007,230000
1140,728,3,No,25,Unf,585,477,Fin,1984,1868,TA,12090,78,74,112,7,6,585,1984,2003,178000
756,797,3,No,1237,Unf,756,615,RFn,2005,1553,Gd,8125,65,420,45,5,7,756,2005,2006,186500
1034,600,3,Av,539,GLQ,473,888,Unf,1976,1034,TA,12328,99,335,110,5,6,1012,1976,1976,169900
1134,924,3,No,319,Rec,416,396,Unf,1950,2058,TA,9600,60,278,100,5,6,735,1917,2001,129500
988,1032,3,No,534,BLQ,246,276,Unf,1950,988,TA,7200,60,816,80,7,5,876,1950,1957,119000
2110,975,3,No,1065,ALQ,1045,522,Fin,1968,2110,Ex,11160,93,180,341,5,7,2110,1968,1968,244000
1405,605,2,No,296,Unf,1405,478,RFn,2003,1405,Gd,3136,60,163,36,5,7,1405,2003,2003,171750
874,495,3,No,510,LwQ,354,288,RFn,1968,874,TA,9858,62,44,90,6,5,864,1968,1968,130000
1516,651,3,Gd,125,LwQ,36,518,RFn,1974,2167,Gd,17542,76,442,47,7,7,1192,1974,2003,294000
760,896,3,No,187,Unf,746,397,Fin,2003,1656,Gd,6931,60,92,128,5,7,746,2003,2004,165400
959,408,3,No,425,LwQ,459,560,None,1978,1367,TA,6240,52,108,61,6,6,884,1931,1971,127500
1987,811,2,Gd,1314,GLQ,672,691,Fin,1994,1987,Gd,14303,91,554,36,5,8,1986,1994,1994,301500
864,600,2,No,975,Unf,864,484,None,1922,864,TA,4060,56,205,96,8,5,864,1922,2000,99900
1166,908,2,Gd,655,GLQ,201,400,Fin,2005,1166,Gd,9587,59,182,48,5,7,856,2005,2005,190000
1054,1103,3,No,602,ALQ,14,460,Unf,1969,1054,TA,9750,65,573,114,8,6,1054,1969,1969,151000
892,783,3,No,536,Unf,841,502,Fin,1999,1675,TA,24682,85,178,103,5,6,841,1999,1999,181000
1050,808,2,No,504,Rec,546,338,Unf,1956,1050,TA,9600,80,72,151,6,5,1050,1956,1956,128900
1104,684,5,Av,24,Unf,1104,304,Unf,1957,1788,TA,11250,60,120,54,5,4,1104,1957,1989,161500
1060,764,2,No,1014,Unf,764,520,Unf,1940,1824,TA,13515,60,45,102,6,6,764,1919,1993,180500
1337,866,2,No,266,GLQ,1139,511,Fin,1998,1337,Gd,4060,34,399,68,5,6,1405,1998,1999,181000
713,739,3,No,450,GLQ,241,506,Unf,1999,1452,Gd,3735,35,218,34,5,7,691,1999,1999,183900
964,925,4,No,533,Unf,925,308,Unf,1960,1889,TA,10120,60,472,28,4,7,925,1910,1997,122000
2018,704,3,Gd,902,Unf,2002,746,Fin,2009,2018,Ex,13214,89,120,76,5,9,2002,2008,2009,378500
1968,1479,4,Mn,192,Rec,536,1014,Unf,1982,3447,Gd,14100,73,632,12,9,8,728,1935,1997,381000
874,650,3,No,460,BLQ,414,315,Unf,1958,1524,TA,11344,78,180,241,5,5,874,1958,1958,144000
1332,192,0,Gd,1258,GLQ,74,586,Fin,1979,1524,Gd,23595,52,428,48,6,7,1332,1979,1979,260000
1489,885,3,No,1464,Unf,1489,462,RFn,1968,1489,Gd,9156,93,348,73,7,6,1489,1968,1968,185750
935,766,3,No,560,BLQ,1498,288,Unf,1965,935,TA,13526,70,114,82,6,5,935,1965,1965,137000
1357,625,2,Av,719,ALQ,300,312,RFn,1959,1357,Ex,11512,124,84,36,7,6,1019,1959,2006,177000
661,589,3,No,1040,Unf,661,552,Unf,1985,1250,TA,5362,53,500,120,6,5,661,1910,2003,139000
928,992,4,No,220,Rec,708,400,RFn,1948,1920,TA,11345,95,567,33,5,5,928,1948,2005,137000
735,660,3,No,593,BLQ,130,497,Unf,1972,1395,TA,12936,59,270,116,6,6,723,1972,1972,162000
1724,868,3,Av,528,ALQ,1152,480,RFn,1967,1724,TA,17871,62,359,45,5,6,1680,1967,1976,197900
1128,903,3,No,804,GLQ,324,577,None,2002,2031,Gd,9473,75,98,211,5,8,1128,2002,2002,237000
698,430,2,No,656,Unf,698,528,RFn,1980,1128,TA,7500,60,616,63,4,4,698,1920,1953,68400
1573,445,3,No,788,GLQ,785,544,RFn,2002,1573,Gd,9808,67,110,72,5,7,1573,2002,2002,227000
1339,702,3,No,1053,ALQ,256,484,Fin,1990,1339,TA,8049,50,54,58,5,7,1309,1990,1990,180000
1040,1259,3,Mn,532,LwQ,364,484,Unf,1977,1040,Gd,8800,61,425,30,7,5,1040,1977,2008,150500
912,912,4,Av,831,Unf,912,796,None,1971,1824,TA,9400,94,64,48,5,6,912,1971,1971,139000
1699,748,4,No,204,Unf,804,336,Unf,1969,2447,Gd,9638,50,240,46,7,6,804,1919,1990,169000
825,587,4,No,442,Unf,780,280,Unf,1939,1412,TA,6000,50,272,144,6,6,780,1939,2006,132500
1328,868,3,No,569,ALQ,678,528,Unf,1963,1328,TA,9790,80,451,26,5,6,1328,1963,1963,143000
1582,840,4,Av,812,Rec,812,390,Unf,1964,1582,TA,36500,77,621,198,5,5,1624,1964,1964,190000
1659,651,2,No,1158,GLQ,343,499,Fin,2000,1659,Ex,5664,40,480,59,5,8,1501,2000,2000,278000
1120,850,3,Mn,659,Unf,1085,753,Fin,2006,1970,Ex,11065,86,788,74,5,8,1085,2006,2006,281000
1152,648,3,Av,1014,GLQ,138,484,RFn,1964,1152,TA,14112,74,86,38,7,5,1152,1964,1964,180500
630,672,3,No,231,ALQ,399,264,Unf,1972,1302,TA,1680,21,268,231,7,5,630,1972,1972,119500
1378,994,4,No,1416,Unf,994,432,RFn,1985,2372,TA,6600,60,256,287,4,5,994,1892,1965,107500
832,832,4,No,194,GLQ,638,528,RFn,1976,1664,TA,10140,78,147,28,5,7,832,1976,1976,162900
864,574,2,No,167,Rec,697,572,Unf,1957,864,TA,8172,60,127,24,7,5,864,1955,1990,115000
1052,1347,3,Av,1016,Rec,36,288,RFn,1968,1052,TA,8400,70,168,23,5,5,1052,1968,1968,138500
1128,1872,3,Mn,776,ALQ,344,525,RFn,1963,1128,TA,8700,80,148,20,6,5,1120,1963,1963,155000
1072,533,2,Gd,547,GLQ,100,525,Fin,2005,1072,TA,3675,35,82,44,5,6,547,2005,2006,140000
4692,950,3,Gd,5644,GLQ,466,1418,Fin,2008,5642,Ex,63887,313,796,292,5,10,6110,2008,2008,160000
1246,1070,3,No,340,LwQ,166,305,RFn,1959,1246,Gd,7500,75,286,15,7,5,1246,1959,1994,154000
1005,978,3,No,694,GLQ,284,490,Fin,1999,1983,Gd,10762,90,344,120,5,7,978,1999,1999,225000
753,741,3,No,547,BLQ,224,213,Unf,1942,1494,Gd,7500,71,54,75,7,6,771,1942,2005,177500
1203,1323,4,No,740,GLQ,425,844,Unf,1994,2526,Gd,10120,92,391,78,5,8,1165,1994,1994,290000
1616,1242,3,Av,789,Unf,1616,834,RFn,2005,1616,Gd,8688,73,228,59,5,7,1616,2005,2005,232000
976,732,3,No,1443,Unf,976,380,Fin,2004,1708,Gd,3363,32,117,40,5,7,976,2004,2004,130000
1652,406,2,No,1572,GLQ,80,840,Fin,2006,1652,Ex,13173,108,300,102,5,9,1652,2006,2007,325000
1368,886,2,No,462,Unf,1368,474,RFn,2005,1368,Gd,6955,48,94,35,5,7,1368,2005,2006,202500
990,832,3,No,746,ALQ,244,480,Unf,2000,990,TA,8072,60,149,64,5,5,990,1994,1995,138000
1122,1518,2,No,144,GLQ,172,528,Unf,1948,1122,Gd,12000,100,72,36,7,5,924,1948,2005,147000
1294,1276,3,No,1200,GLQ,78,496,Unf,1991,1294,Gd,7153,81,88,51,5,6,1278,1991,1991,179200
1902,795,3,Av,1406,GLQ,496,567,Fin,1959,1902,Ex,17500,100,180,207,8,7,1902,1959,2002,335000
1274,672,3,No,925,GLQ,349,508,RFn,2005,1274,Gd,8814,68,80,98,5,7,1274,2005,2007,203000
1453,1357,4,No,482,GLQ,971,750,RFn,1990,2810,Gd,9572,80,336,98,5,8,1453,1990,1990,302000
1422,1177,4,No,28,Unf,1393,779,Fin,1999,2599,Gd,14774,108,165,30,5,9,1393,1999,1999,333168
948,1101,3,No,732,Rec,216,280,Fin,1956,948,TA,8190,60,119,36,6,4,948,1954,1954,119000
1092,1020,4,Mn,500,ALQ,176,576,Unf,1969,2112,TA,11075,85,244,48,5,6,952,1969,1969,206900
1630,956,3,Gd,650,Unf,1622,860,RFn,2008,1630,Ex,10226,61,270,42,5,8,1622,2008,2008,295493
1352,1872,2,No,533,Unf,1352,466,Unf,2006,1352,Gd,4230,47,232,241,5,7,1352,2006,2007,208900
1787,550,3,Gd,485,ALQ,1753,748,RFn,2001,1787,Gd,14781,55,178,150,5,8,1753,2001,2002,275000
948,1104,3,No,492,ALQ,372,248,Unf,1954,948,TA,10215,75,132,341,5,4,864,1954,1954,111000
1478,551,3,No,189,ALQ,628,442,RFn,1957,1478,TA,8400,70,176,57,3,6,1478,1957,1957,156500
720,780,2,None,240,None,606,287,Unf,1955,720,TA,6627,144,415,120,6,3,520,1949,1968,72500
1061,862,3,No,674,GLQ,76,564,RFn,1992,1923,Gd,10186,107,172,39,5,7,750,1992,1992,190000
708,768,2,No,280,LwQ,140,484,Unf,1940,708,Fa,5330,50,45,20,7,4,420,1940,1970,82500
1795,704,2,Av,394,Unf,1795,895,RFn,2007,1795,Gd,9986,75,428,49,5,8,1795,2006,2007,147000
796,800,2,No,319,Unf,796,380,RFn,1922,796,TA,3636,40,42,78,4,4,796,1922,1955,55000
774,711,3,No,544,Rec,474,588,None,1931,774,Gd,4270,70,567,20,6,3,544,1931,2006,79000
816,975,3,No,641,ALQ,175,264,Unf,1982,816,Gd,6600,60,105,20,9,5,816,1982,2008,130500
1584,1208,3,No,493,LwQ,1017,520,Unf,1920,2792,TA,10440,60,772,547,7,6,1510,1920,1983,256000
955,1440,3,No,1390,Unf,935,462,Fin,1998,1632,TA,9084,63,673,28,5,7,935,1998,1998,176500
1588,727,3,Av,538,Unf,1588,825,None,2006,1588,Gd,10000,85,410,45,5,8,1588,2006,2006,227000
954,780,3,Av,483,ALQ,428,576,Unf,1976,954,TA,10780,55,72,144,5,5,911,1976,1976,132500
816,840,2,Mn,690,ALQ,126,288,Unf,1958,816,TA,8877,67,106,60,6,4,816,1938,1958,100000
803,557,2,No,48,Unf,803,297,Unf,1951,1360,Gd,7200,60,81,65,6,5,803,1938,1995,125500
765,600,3,No,765,LwQ,1073,440,Unf,1970,1365,TA,2368,24,312,36,6,5,765,1970,1970,125000
1334,728,2,No,686,ALQ,664,630,RFn,1977,1334,TA,9650,80,360,16,5,6,1350,1977,1977,167900
1656,720,4,No,588,Unf,1656,506,Unf,1973,1656,TA,9246,87,564,211,5,5,1656,1973,1973,135000
693,702,2,No,1567,GLQ,693,300,None,1941,693,Fa,4118,153,350,20,4,4,693,1941,2006,52500
920,941,3,No,700,GLQ,216,492,RFn,2002,1861,Gd,13450,95,212,91,5,7,916,2002,2002,200000
864,755,3,Mn,360,Rec,504,288,RFn,1972,864,TA,9560,120,284,45,7,5,864,1972,1972,128500
872,403,3,No,535,Unf,858,480,Unf,1974,872,TA,8294,70,426,36,5,4,858,1971,1971,123000
1114,915,3,No,814,GLQ,300,576,Unf,2004,1114,Gd,13695,66,96,78,5,6,1114,2003,2004,155000
1284,885,3,No,775,Unf,1284,647,RFn,2002,2169,Gd,9375,86,149,87,5,8,1284,2002,2002,228500
1172,741,3,No,300,Unf,896,342,RFn,1929,1913,TA,7558,57,166,39,6,6,896,1928,2004,177000
728,728,3,No,80,Unf,728,440,Fin,2006,1456,Gd,11103,85,554,27,5,7,728,2006,2006,155835
960,728,2,No,250,ALQ,710,308,Unf,1997,960,Fa,6000,50,263,39,4,4,960,1920,1972,108500
2156,408,3,No,297,BLQ,1203,508,RFn,1968,2156,TA,20781,66,84,80,7,7,1568,1968,2003,262500
1776,795,3,Gd,80,GLQ,1652,712,Fin,2006,1776,Gd,15306,93,100,125,5,8,1732,2006,2007,283463
1494,648,3,Gd,1443,GLQ,39,514,RFn,1998,1494,Gd,16196,21,208,25,5,7,1482,1998,1998,215000
938,1215,4,No,259,LwQ,425,576,None,1872,2358,TA,5250,50,100,54,5,8,684,1872,1987,122000
1338,1296,6,No,500,LwQ,748,968,Fin,1969,2634,TA,11643,91,368,184,5,5,1248,1969,1969,200000
858,858,4,No,319,Rec,539,490,Fin,1962,1716,TA,9247,70,318,84,6,6,858,1962,1962,171000
786,390,2,No,275,Unf,698,624,Unf,1999,1176,TA,6000,50,256,27,9,6,698,1937,2000,134900
2053,1185,4,Av,816,Rec,1217,666,Fin,1996,3238,Gd,14720,56,579,86,5,8,2033,1995,1996,410000
992,873,3,No,735,GLQ,257,839,None,2000,1865,Gd,10316,85,98,184,5,7,992,2000,2000,235000
1222,698,4,No,334,Unf,570,487,RFn,1968,1920,Gd,10192,102,143,98,6,7,570,1968,1992,170000
892,581,3,No,340,Rec,524,264,RFn,1966,892,TA,9477,67,65,98,5,5,864,1966,1966,110000
1078,530,3,No,734,GLQ,344,500,Fin,1971,1078,TA,12537,62,106,108,6,5,1078,1971,2008,149900
769,804,3,No,378,GLQ,378,440,Unf,2000,1573,Gd,2117,80,216,32,5,6,756,2000,2000,177500
1980,989,3,Av,1447,GLQ,533,770,Fin,2004,1980,Ex,16737,129,66,45,5,9,1980,2004,2005,315000
990,1611,4,No,405,Unf,612,621,RFn,1998,2601,TA,9842,51,180,100,6,5,612,1921,1998,189000
1530,560,3,Av,1274,ALQ,256,430,Fin,2005,1530,Gd,16158,124,16,36,5,7,1530,2005,2005,260000
1281,457,4,No,1400,Unf,715,368,Unf,1920,1738,TA,12513,36,144,120,4,4,715,1920,2007,104900
616,796,3,No,747,Unf,616,432,Fin,2007,1412,Gd,8499,73,148,36,5,6,616,2006,2007,156932
520,600,2,No,1302,Unf,600,480,RFn,2005,1200,Gd,3180,30,481,166,5,7,600,2005,2005,144152
814,860,3,No,533,GLQ,281,663,RFn,2000,1674,Gd,7500,82,366,96,5,7,814,2000,2000,216000
882,908,3,No,633,GLQ,240,588,RFn,1999,1790,Gd,9179,68,158,88,5,7,873,1999,1999,193000
925,550,4,No,548,ALQ,36,336,RFn,1977,1475,TA,2665,41,57,26,6,5,757,1977,1977,127000
848,779,1,Av,685,GLQ,163,420,Fin,2003,848,Gd,4435,66,170,50,5,6,848,2003,2004,144000
1668,754,3,Av,370,BLQ,315,502,Fin,2003,1668,Gd,10635,48,171,262,5,8,1657,2003,2003,232000
840,534,2,No,315,ALQ,420,338,Fin,1967,1374,TA,5400,90,120,36,6,4,840,1920,1998,105000
1661,511,3,Av,831,BLQ,161,377,RFn,1955,1661,Gd,9600,80,480,28,6,6,992,1955,1996,165500
1108,989,2,Av,975,GLQ,133,583,RFn,1998,2097,Gd,9750,75,34,170,6,7,1108,1998,1998,274300
2633,545,2,Gd,1282,GLQ,1351,804,RFn,2001,2633,Ex,11400,75,705,140,5,10,2633,2001,2002,466500
1026,932,3,No,738,Unf,1026,936,Fin,2005,1958,Gd,10625,85,256,210,5,7,1026,2005,2005,250000
1571,807,3,Gd,1200,Rec,1571,722,Fin,2007,1571,Gd,10991,89,80,36,5,8,1571,2007,2007,239000
790,755,2,Mn,384,BLQ,384,160,Unf,1925,790,TA,6292,52,110,141,5,6,768,1930,1995,91000
984,620,3,No,408,GLQ,156,660,Unf,1977,1604,TA,10998,60,171,68,5,5,984,1941,1960,117000
483,504,2,No,309,BLQ,174,264,Unf,1973,987,TA,1953,21,408,90,5,6,483,1973,1973,83000
754,640,3,No,902,GLQ,384,400,Fin,2007,1394,Gd,9735,73,268,64,5,5,384,2006,2007,167500
864,574,2,No,203,Rec,661,200,Unf,1938,864,TA,8212,45,30,36,3,3,864,1914,1992,58500
2117,1088,4,Mn,865,BLQ,340,550,Fin,1970,2117,TA,12925,89,320,42,7,6,1205,1970,1970,237500
998,764,4,No,1201,Unf,596,576,Unf,1989,1762,Gd,7200,60,479,170,7,7,596,1920,1953,157000
1416,299,3,No,885,Unf,816,576,Unf,2007,1416,Gd,25339,24,380,20,7,5,816,1918,2007,112000
698,560,2,Mn,204,Rec,356,280,Unf,1939,1258,TA,9060,60,295,36,5,6,560,1939,1999,105000
796,358,3,No,735,BLQ,61,240,Unf,1922,1154,Gd,5436,40,109,96,8,4,796,1922,2007,125500
1392,1392,5,No,790,Unf,133,564,RFn,1978,2784,Gd,16692,80,184,112,5,7,1392,1978,1978,250000
1664,862,5,No,168,Rec,739,216,Unf,1916,2526,Gd,8520,60,258,15,7,6,714,1916,1998,136000
1746,834,3,Gd,1320,GLQ,426,758,Fin,2006,1746,Ex,14892,42,160,39,5,9,1746,2006,2007,377500
869,349,3,No,375,ALQ,360,440,Unf,2003,1218,TA,6000,60,98,198,6,6,735,1941,1965,131000
1525,896,3,Av,1400,GLQ,125,541,RFn,2000,1525,Gd,9100,70,244,36,5,7,1525,2000,2000,235000
1584,784,4,No,365,Unf,1584,792,Unf,1967,1584,TA,8944,65,125,152,5,5,1584,1967,1967,124000
900,929,3,Av,769,ALQ,95,288,RFn,1967,900,TA,7838,68,216,144,5,5,864,1967,1967,123000
1221,691,3,No,270,Unf,482,672,Unf,2003,1912,TA,10800,60,337,25,7,6,482,1905,2000,163000
1500,872,3,Av,1070,GLQ,286,648,Fin,2006,1500,Gd,4045,53,45,20,5,7,1356,2006,2006,246578
1133,1349,4,Gd,565,Unf,1094,642,Fin,2005,2482,Gd,12665,88,245,39,5,8,1094,2005,2006,281213
1687,914,3,Av,353,BLQ,60,572,RFn,1966,1687,TA,57200,74,175,110,5,5,747,1948,1972,160000
939,574,4,Mn,592,Unf,939,180,Unf,1933,1513,TA,6120,51,16,40,8,5,939,1920,2004,137500
1136,768,3,No,180,Rec,676,240,Unf,1950,1904,TA,7200,60,226,55,4,5,1208,1950,1982,138000
1160,448,3,No,264,BLQ,712,216,Unf,1925,1608,Gd,6171,51,200,16,6,6,976,1925,1990,137450
950,208,3,No,170,Unf,862,208,RFn,1929,1158,TA,6000,50,318,57,7,6,862,1929,2004,120000
864,729,3,No,759,GLQ,80,398,Unf,2004,1593,TA,7415,62,412,75,5,6,839,2004,2004,193000
1294,551,2,Av,50,Unf,1286,662,RFn,2006,1294,Gd,6762,64,210,55,5,7,1286,2006,2006,193879
1464,886,3,Gd,929,GLQ,556,754,Unf,2007,1464,Gd,15256,49,84,160,5,8,1485,2007,2007,282922
694,756,3,No,827,Unf,672,936,Unf,1998,1214,TA,10410,60,72,65,4,3,672,1915,2000,105000
1646,1092,2,Gd,1373,GLQ,221,482,Fin,2004,1646,Gd,3842,44,174,53,5,8,1594,2004,2005,275000
768,912,2,Av,656,GLQ,112,396,Unf,1988,768,TA,8445,70,116,49,7,5,768,1972,2007,133000
833,795,3,No,625,Rec,208,874,None,1985,833,TA,8780,60,136,128,5,5,833,1985,1985,112000
741,622,3,No,1351,Unf,622,528,Unf,1966,1363,TA,7740,60,50,35,7,4,622,1910,1971,125500
1236,857,3,No,350,Unf,791,542,Fin,1986,2093,TA,20544,46,123,63,6,7,791,1986,1991,215000
944,896,3,No,666,GLQ,278,622,RFn,2001,1840,Gd,12420,79,120,45,5,7,944,2001,2001,230000
1112,998,3,No,120,BLQ,736,271,Unf,1950,1668,TA,9600,80,72,78,8,6,856,1950,2005,140000
1040,743,2,None,111,None,357,420,Unf,1956,1040,TA,7200,60,161,133,5,4,774,1949,1954,90000
1844,985,2,No,976,GLQ,868,620,Fin,2005,1844,Gd,10994,88,366,44,5,8,1844,2005,2006,257000
1053,795,4,No,767,Unf,833,370,Unf,1922,1848,Gd,13053,64,72,40,7,6,833,1923,2000,207000
1569,888,1,No,988,ALQ,398,660,RFn,2007,1569,Gd,3635,51,130,20,5,7,1386,2007,2007,175900
1246,1044,4,No,156,Unf,777,560,Unf,1971,2290,TA,11340,60,236,192,6,4,777,1885,1999,122500
1310,1140,3,Mn,781,GLQ,503,1069,Fin,1998,2450,Gd,16545,50,731,126,5,8,1284,1998,1998,340000
1144,768,3,No,25,BLQ,247,336,Unf,1962,1144,TA,9204,71,248,88,5,5,1144,1963,1963,124000
1844,167,3,Av,1110,Rec,734,540,RFn,1969,1844,Gd,16381,76,312,73,5,6,1844,1969,1969,223000
708,708,3,No,404,ALQ,304,776,RFn,1968,1416,TA,11700,90,420,169,6,6,708,1968,1968,179900
1069,504,2,No,360,ALQ,709,440,RFn,1977,1069,TA,4043,53,203,55,5,6,1069,1977,1977,127500
848,1519,1,Av,686,GLQ,162,420,Fin,2003,848,Gd,4435,37,170,48,5,6,848,2003,2003,136500
1575,626,4,Av,336,None,697,432,Unf,1966,2201,Gd,19690,21,154,236,7,6,697,1966,1966,274970
1344,886,2,No,457,ALQ,193,484,Unf,1970,1344,TA,9503,50,380,28,5,5,1024,1958,1983,144000
1252,580,3,No,24,Unf,1252,528,Unf,1960,1252,Gd,10721,80,243,39,6,6,1252,1959,1959,142000
